resourceId,name,area,description,resourceCategoryId,resourceModel,feeScheduleId,order,maxStay,minCapacity,maxCapacity,zoneCapacity,allowedEquipment,availability,campground,equipmentBucket,mapIds,Adjacent To,Alcohol Permitted,Barrier Free,Charcoal Barbeque,Conditions,Cooking Facilities,Dogs Allowed,Double Site,Electrical Service,Fee Type,Fire Pit Available,Fire Pit Location,Ground Cover,Obstructions,Off-Site Vehicle Parking,On-Site Vehicle Parking,Outlet Distance (m),Pad Slope,Park-Private,Privacy,Pull-through,Quality,Restrictions,Roofed Barrier Free,Rooms,Service Type,Shower Type,Site Length (m),Site Shade,Site Width (m),Sleeping Configuration,Toilet,Water Tap,photo1,photo2,photo3,photo4,photo5,photo6
-2147481974,215,,,-2147483648,0,-32686,6440,,1,6,,2,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,"Water Tap, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Premium Rate,,Front Right,Grass,,1,2,9.0,Moderate,,Average,Yes,Good,,,,Electric,,20.0,No Shade/Full Sun,15.0,,,,https://reservations.ontarioparks.ca/images/026c377c-906b-4ebb-8ddc-f0aeebc99dec.jpg,https://reservations.ontarioparks.ca/images/503082ec-0929-4707-8e70-de486217ce6a.jpg,,,,
-2147481617,216,,,-2147483648,0,-32686,6450,,1,6,,2,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,"Water Tap, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Premium Rate,,Front Left,"Grass, Soil",,1,2,9.0,Moderate,,Good,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,24.0,,,,https://reservations.ontarioparks.ca/images/39d64b84-7aa3-4d66-93e3-3a53baecd057.jpg,https://reservations.ontarioparks.ca/images/72cc0883-16b2-4681-9626-59e8e95f19a7.jpg,,,,
-2147481840,217,,,-2147483648,0,-32686,6460,,1,6,,2,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Back Right,"Grass, Soil",Tree(s),1,2,9.0,Severe,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,17.0,,,,https://reservations.ontarioparks.ca/images/7e1895ab-1acb-4320-89cb-7f06a2d120fb.jpg,https://reservations.ontarioparks.ca/images/bfda6625-d8e6-47c8-a7eb-7dd54b714826.jpg,,,,
-2147481522,218,,,-2147483648,0,-32686,6470,,1,6,,3,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Back Left,"Grass, Soil",,1,2,9.0,Moderate,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,26.0,,,,https://reservations.ontarioparks.ca/images/7376688e-c3d5-4d0e-a74a-560fe2cd5f01.jpg,https://reservations.ontarioparks.ca/images/cff6ab4c-6e40-409c-9e1b-b815204f014c.jpg,,,,
-2147481575,219,,,-2147483648,0,-32686,6480,,1,6,,3,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Back Right,"Grass, Soil",,1,2,9.0,Moderate,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,17.0,,,,https://reservations.ontarioparks.ca/images/46209365-8ae8-4401-a3fd-a1cc5745d806.jpg,https://reservations.ontarioparks.ca/images/91293aef-d926-417a-8c92-5c76d188647e.jpg,,,,
-2147481618,220,,,-2147483648,0,-32686,6490,,1,6,,3,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Front Left,"Grass, Soil",,1,2,9.0,Moderate,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,25.0,,,,https://reservations.ontarioparks.ca/images/97ad9026-ba4f-4dc6-b23e-1b99ddcf9a4d.jpg,https://reservations.ontarioparks.ca/images/339326b8-1a34-4d0f-a44d-ab1e9601b0c6.jpg,,,,
-2147481678,221,,,-2147483648,0,-32686,6500,,1,6,,3,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Front Centre,Grass,,1,2,9.0,Moderate,,Average,Yes,Good,,,,Electric,,22.0,Partial Shade - PM Sun,30.0,,,,https://reservations.ontarioparks.ca/images/f39a56e1-1118-4708-b957-999903a08387.jpg,https://reservations.ontarioparks.ca/images/c7739725-28a0-4445-8798-abd341ba05ab.jpg,,,,
-2147481973,222,,,-2147483648,0,-32348,6510,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,Corner Site,,,No,15/30 Amps,Demand Rate,,Middle Left,"Grass, Soil",,1,2,9.0,Slight,,Average,Yes,Good,,,,Electric,,18.0,Partial Shade - PM Sun,25.0,,,,https://reservations.ontarioparks.ca/images/2db4177f-0c97-49ba-b11a-cac62e5eaac2.jpg,https://reservations.ontarioparks.ca/images/3bba5022-d9cd-45b4-8e65-ed47d16f9748.jpg,,,,
-2147481907,223,,,-2147483648,0,-32348,6520,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Demand Rate,,Front Right,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,18.0,Partial Shade - PM Sun,21.0,,,,https://reservations.ontarioparks.ca/images/191bab1d-a7f6-4036-9cc2-cc2e11b1f84c.jpg,https://reservations.ontarioparks.ca/images/73391124-26b2-419a-a999-411dcfb98823.jpg,,,,
-2147481890,224,,,-2147483648,0,-32686,6530,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Middle Right,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,18.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/2b369a50-971f-4d77-afb7-f6cfd99103ca.jpg,https://reservations.ontarioparks.ca/images/d9efac32-c5ca-445f-8fbe-a70b58ee014d.jpg,,,,
-2147481536,225,,,-2147483648,0,-32686,6540,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Back Left,Grass,,1,2,9.0,,,Average,Yes,Good,,,,Electric,,18.0,Partial Shade - PM Sun,25.0,,,,https://reservations.ontarioparks.ca/images/6e2fc792-cf5d-4eb7-a927-c9c7013fc90b.jpg,https://reservations.ontarioparks.ca/images/c4f70796-6d2c-482d-823d-c0963bf35ac1.jpg,,,,
-2147481621,226,,,-2147483648,0,-32686,6550,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Middle Left,"Grass, Soil",,1,2,9.0,Slight,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,26.0,,,,https://reservations.ontarioparks.ca/images/a4de7a9e-7e55-4f95-a4fb-434a08554bd2.jpg,,,,,
-2147481768,227,,,-2147483648,0,-32686,6560,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Back Centre,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,18.0,Partial Shade - PM Sun,18.0,,,,https://reservations.ontarioparks.ca/images/fe3084a9-ad6b-43e8-8fe7-a85608be539b.jpg,https://reservations.ontarioparks.ca/images/fcba8c80-25b5-448d-984c-34548829e08b.jpg,,,,
-2147481886,228,,,-2147483648,0,-32686,6570,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Front Right,"Grass, Soil",,1,2,12.0,,,Average,Yes,Good,,,,Electric,,17.0,Partial Shade - PM Sun,18.0,,,,https://reservations.ontarioparks.ca/images/e81b8fd2-20e5-4f41-a557-012d7c8c394b.jpg,https://reservations.ontarioparks.ca/images/59dd185f-37b4-46c5-bd36-f848dc57e480.jpg,,,,
-2147481742,229,,,-2147483648,0,-32686,6580,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Front Centre,"Grass, Soil",,1,2,9.0,Uneven,,Average,Yes,Good,,,,Electric,,17.0,Partial Shade - PM Sun,27.0,,,,https://reservations.ontarioparks.ca/images/5c83651e-b37d-4663-8f0f-24a14de7fb4e.jpg,https://reservations.ontarioparks.ca/images/90b8037b-2268-4a13-99dc-d7357c05f09d.jpg,,,,
-2147481933,230,,,-2147483648,0,-32686,6590,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Back Left,"Grass, Soil",,1,2,9.0,Slight,,Average,Yes,Good,,,,Electric,,18.0,Partial Shade - PM Sun,24.0,,,,https://reservations.ontarioparks.ca/images/1b78cfc4-0343-4d7e-a7ea-0b3e9defad38.jpg,https://reservations.ontarioparks.ca/images/6c130fea-3e26-4b11-83fb-f5f1c25c42d8.jpg,,,,
-2147481620,231,,,-2147483648,0,-32348,6600,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Demand Rate,,Front Right,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,18.0,Partial Shade - PM Sun,19.0,,,,https://reservations.ontarioparks.ca/images/bfa84357-ed94-42b1-b439-905ab477b721.jpg,https://reservations.ontarioparks.ca/images/fd7e580a-c5ac-4148-8a3e-c5b3a1828c71.jpg,,,,
-2147481738,232,,,-2147483648,0,-32686,6610,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Centre,"Grass, Soil",,1,2,9.0,Slight,,Average,Yes,Good,,,,Electric,,17.0,Partial Shade - PM Sun,15.0,,,,https://reservations.ontarioparks.ca/images/3b23f312-8ba0-48cc-a36d-2bd93bd9dbac.jpg,https://reservations.ontarioparks.ca/images/8720229e-5691-4de4-8eff-4d3352e58223.jpg,,,,
-2147481771,233,,,-2147483648,0,-32686,6620,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Centre,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,17.0,Partial Shade - PM Sun,24.0,,,,https://reservations.ontarioparks.ca/images/14224fcf-8312-42cd-94a5-18c9e070ae99.jpg,https://reservations.ontarioparks.ca/images/f6e11dac-d2ba-48b8-96d6-27bb35e5cfa9.jpg,,,,
-2147481643,234,,,-2147483648,0,-32686,6630,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Back Left,"Grass, Soil",,1,2,9.0,Slight,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,23.0,,,,https://reservations.ontarioparks.ca/images/23f7f38a-bdd5-49ab-aa37-7f0ab28a42cb.jpg,https://reservations.ontarioparks.ca/images/f151662c-9cc2-4c98-80aa-59e23ba28944.jpg,,,,
-2147481889,235,,,-2147483648,0,-32686,6640,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Middle Right,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,20.0,,,,https://reservations.ontarioparks.ca/images/77d9c990-d63b-4450-ae20-fbcdeb18bfaa.jpg,https://reservations.ontarioparks.ca/images/8c05add0-0b1c-48d0-ac3f-66e14e04647c.jpg,,,,
-2147481917,236,,,-2147483648,0,-32686,6650,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Front Right,"Grass, Soil",,1,2,12.0,Uneven,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,12.0,,,,https://reservations.ontarioparks.ca/images/bef0d272-4ea5-4a63-9ef4-ce116a6a2540.jpg,https://reservations.ontarioparks.ca/images/a19727df-a06a-46fc-b26c-bebabb4412ca.jpg,,,,
-2147481775,237,,,-2147483648,0,-32686,6660,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Centre,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,26.0,,,,https://reservations.ontarioparks.ca/images/072467c0-374d-4394-a9a1-1aea73c4251b.jpg,https://reservations.ontarioparks.ca/images/9d7399b0-36f6-4fb4-a8bd-428becc98974.jpg,,,,
-2147481945,238,,,-2147483648,0,-32686,6670,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Front Left,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,22.0,,,,https://reservations.ontarioparks.ca/images/58fa5059-0d87-418b-9fec-a4c8cb01dd91.jpg,https://reservations.ontarioparks.ca/images/a9eedda2-f1e5-4661-abe1-037cba3905ae.jpg,,,,
-2147481716,239,,,-2147483648,0,-32686,6680,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Middle Right,"Grass, Soil",,1,2,9.0,Uneven,,Average,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/27b3b19d-40ff-4d98-a8d9-ca467cf605d5.jpg,https://reservations.ontarioparks.ca/images/742b3dcb-4c17-424a-98f7-3e8eba93e9c4.jpg,,,,
-2147481576,240,,,-2147483648,0,-32686,6690,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Front Right,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,14.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/00e9e311-9580-42f5-94aa-ecf6236e22c5.jpg,https://reservations.ontarioparks.ca/images/0f9bd515-e535-4fae-bb04-d4a0104cfdb8.jpg,,,,
-2147481921,241,,,-2147483648,0,-32686,6700,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Front Centre,"Grass, Soil",,1,2,9.0,,,Average,Yes,Good,,,,Electric,,15.0,Partial Shade - PM Sun,25.0,,,,https://reservations.ontarioparks.ca/images/3bba9a6d-1a05-49ea-8e71-570c55065e85.jpg,https://reservations.ontarioparks.ca/images/12eb7e4b-46ec-4739-875c-f5dea5b4b0d6.jpg,,,,
-2147481567,242,,,-2147483648,0,-32686,6710,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Premium Rate,,Back Right,"Grass, Soil",,1,2,9.0,Slight,,Poor,Yes,Average,,,,Electric,,18.0,Partial Shade - PM Sun,12.0,,,,https://reservations.ontarioparks.ca/images/962a1097-4089-4208-884b-102c11ceef3e.jpg,https://reservations.ontarioparks.ca/images/4752eb43-1eb6-4461-bee5-f898fcf912a6.jpg,,,,
-2147481757,243,,,-2147483648,0,-32686,6720,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,Yes,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Premium Rate,,Middle Right,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,18.0,Partial Shade - PM Sun,27.0,,,,https://reservations.ontarioparks.ca/images/c0a21c94-5942-44ca-9f3c-b368271fe2d6.png,https://reservations.ontarioparks.ca/images/1fc04942-9e23-4d36-9fe1-5c14b785310e.jpg,https://reservations.ontarioparks.ca/images/1cf44c2d-a1c0-4f46-bf98-5ac958286056.jpg,,,
-2147481652,244,,,-2147483648,0,-32764,6730,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Centre,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,23.0,,,,https://reservations.ontarioparks.ca/images/3b49b4e7-9c61-43db-9a0d-ae9133542ec8.jpg,https://reservations.ontarioparks.ca/images/6829d0c8-3955-428d-a5d8-de70fd6ff69e.jpg,,,,
-2147481906,245,,,-2147483648,0,-32764,6740,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,16.0,,,,https://reservations.ontarioparks.ca/images/17b10be4-e15c-4c3b-9f8d-69553f2edf82.jpg,https://reservations.ontarioparks.ca/images/86044a33-92e1-4f38-ab36-dc970dcbeec6.jpg,,,,
-2147481799,246,,,-2147483648,0,-32764,6750,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Right,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,21.0,,,,https://reservations.ontarioparks.ca/images/31f99177-9325-4235-bbe4-ab8a82b03b86.jpg,https://reservations.ontarioparks.ca/images/acdcf934-d97c-4ec2-8cf6-bcaa6baf8eb6.jpg,,,,
-2147481853,247,,,-2147483648,0,-32764,6760,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Front Centre,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,20.0,,,,https://reservations.ontarioparks.ca/images/cbbc020b-7900-416a-94eb-b56511444baf.jpg,https://reservations.ontarioparks.ca/images/6c6edefe-ba5e-4d91-8bbe-0daf76cf559e.jpg,,,,
-2147481898,248,,,-2147483648,0,-32764,6770,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Centre,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,23.0,,,,https://reservations.ontarioparks.ca/images/2251989f-3381-4f5d-8bfb-1efaa3cf37a0.jpg,https://reservations.ontarioparks.ca/images/84a5601e-2471-4924-a3fa-735aae8c4603.jpg,,,,
-2147481535,249,,,-2147483648,0,-32764,6780,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Front Left,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,20.0,,,,https://reservations.ontarioparks.ca/images/ffb2a343-8ece-49c8-91bc-fd7ec9bdf40a.jpg,https://reservations.ontarioparks.ca/images/f0c81251-d606-4614-8a6a-db6c1f74593b.jpg,,,,
-2147481815,250,,,-2147483648,0,-32764,6790,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Right,"Grass, Soil",,1,2,12.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,25.0,,,,https://reservations.ontarioparks.ca/images/8b4f3ddf-4fa2-4c5d-985b-ae5a0ed7b8f0.jpg,https://reservations.ontarioparks.ca/images/7dde8599-65bb-4449-ab36-c4aec9b56822.jpg,,,,
-2147481579,251,,,-2147483648,0,-32764,6800,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,"Water Tap, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Middle Left,"Grass, Soil",,1,2,8.0,Slight,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,17.0,,,,https://reservations.ontarioparks.ca/images/a3b4a04b-202b-4fdf-9413-4fcb5fcae95e.jpg,https://reservations.ontarioparks.ca/images/03c4c074-2955-4ae0-a453-9c63cd29f9eb.jpg,,,,
-2147481993,252,,,-2147483648,0,-32764,6810,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Front Centre,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,23.0,,,,https://reservations.ontarioparks.ca/images/1cbc945b-b9ca-407e-bb90-23c581089738.jpg,https://reservations.ontarioparks.ca/images/cff75d3c-b459-4096-9497-5d1213d7773b.jpg,,,,
-2147481666,253,,,-2147483648,0,-32764,6820,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,14.0,Partial Shade - PM Sun,27.0,,,,https://reservations.ontarioparks.ca/images/fde1f2a6-d028-4676-b1b2-9ca05447a992.jpg,,,,,
-2147481680,254,,,-2147483648,0,-32764,6830,,1,6,,6,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Right,"Grass, Soil",,1,2,16.0,,,Average,,Average,,,,Electric,,14.0,Partial Shade - PM Sun,25.0,,,,https://reservations.ontarioparks.ca/images/c202727f-efcc-4b0e-85e4-099f629c841c.jpg,https://reservations.ontarioparks.ca/images/0fc458e2-848f-421a-b050-5060e4bc2cfd.jpg,,,,
-2147481904,255,,,-2147483648,0,-32764,6840,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,23.0,,,,https://reservations.ontarioparks.ca/images/15640954-ef21-4f38-94db-9c2209ee590d.jpg,https://reservations.ontarioparks.ca/images/37e47195-ed88-43d3-a3b1-edab1fc86667.jpg,,,,
-2147481605,256,,,-2147483648,0,-32764,6850,,1,6,,6,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Centre,"Grass, Soil",,1,2,16.0,,,Average,,Average,,,,Electric,,14.0,Partial Shade - PM Sun,18.0,,,,https://reservations.ontarioparks.ca/images/ade031e3-86e5-4ad6-b87c-0d296a73d5c4.jpg,https://reservations.ontarioparks.ca/images/cd5692eb-2cd0-4ad2-b734-ecd8ad9df5a1.jpg,,,,
-2147481783,257,,,-2147483648,0,-32764,6860,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,21.0,,,,https://reservations.ontarioparks.ca/images/b9f641ff-8507-481e-bbfb-04542e28a7ed.jpg,https://reservations.ontarioparks.ca/images/44612ec4-f2e3-45cd-b3ae-2c714e0ea051.jpg,,,,
-2147481955,258,,,-2147483648,0,-32764,6870,,1,6,,6,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Back Centre,"Grass, Soil",,1,2,16.0,,,Average,,Average,,,,Electric,,14.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/3c4cb416-fcad-4548-b9b9-121331b6ae2c.jpg,https://reservations.ontarioparks.ca/images/cedc033c-ec76-4f3f-8e02-43c9fec5fd09.jpg,,,,
-2147481723,259,,,-2147483648,0,-32764,6880,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Centre,"Grass, Soil",,1,2,9.0,,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,22.0,,,,https://reservations.ontarioparks.ca/images/87d90a1d-bf12-4417-ac43-3414e3bd393f.jpg,,,,,
-2147481696,260,,,-2147483648,0,-32686,6890,,1,6,,6,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Premium Rate,,Front Left,"Grass, Soil",,1,2,14.0,,,Average,,Average,,,,Electric,,14.0,Partial Shade - PM Sun,17.0,,,,https://reservations.ontarioparks.ca/images/e5c0fee3-5ad8-4ae1-9375-4655d3bb3372.jpg,https://reservations.ontarioparks.ca/images/773e396f-b509-4cbf-84b3-ca1559dae4c3.jpg,,,,
-2147481699,261,,,-2147483648,0,-32764,6900,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Middle Left,"Grass, Soil",,1,2,9.0,Uneven,,Poor,Yes,Average,,,,Electric,,12.0,Partial Shade - PM Sun,26.0,,,,https://reservations.ontarioparks.ca/images/e23740f5-2eac-4cdb-93b4-8ecb057a5e2c.jpg,https://reservations.ontarioparks.ca/images/a402b2eb-d295-4fc6-a6b1-5be1487aebb2.jpg,,,,
